GeneID	GSM3518005	GSM3518006	GSM3518007	GSM3518008	GSM3518009	GSM3518010	GSM3518011	GSM3518012	GSM3518013
110806303	0.207	0.7322	0.825	0.3671	1.862	2.271	2.768	0.5222	1.392
388595	0	0	0	0	0	0	0	0.1145	0
54751	5.858	4.295	6.545	3.787	17.49	16.72	18.59	6.302	16.29
440567	70.28	45.66	67.3	48.7	189.7	207.8	172.8	92.26	216.4
729614	0.7436	0.9613	0.7009	0.5103	3.753	4.858	4.716	1.754	3.742
23013	3.254	3.711	4.898	5.769	23.07	23.28	24.43	8.127	10.99
7709	1.51	1.747	1.895	2.002	8.023	8.628	6.908	3.145	7.304
149563	0.02156	0.02542	0.2291	0.03823	0.6204	0.5459	0.1357	0	0.406
27129	205.4	189.8	248.3	218.8	1314	984.8	623.9	328.6	798.8
1187	0.02631	0.124	0.03494	0.1399	0.4258	0.4884	0.3724	0.2212	0.4953
1188	0.223	0.2103	0.1185	0.2175	1.003	0.7528	0.6666	0.4313	0.72
348487	0.2667	0.1796	0.6579	0.06755	0.6166	0.5787	0.5993	0.3843	0.9223
1969	1.182	1.682	1.243	1.823	9.025	8.884	7.338	3.548	7.307
101927479	0.04998	0.1031	0.06639	0.05539	0.4719	0.3796	0.3145	0.1156	0.3025
128272	0.1712	0.1794	0.05055	0.1349	0.6844	0.6743	1.197	0.5918	0.4095
101927546	0.05635	0.1494	0.1497	0.08741	0.2533	0.3328	0.421	0.07105	0.2273
79363	0.4257	0.3764	0.377	0.346	2.935	3.593	2.79	1.104	2.959
54455	2.6	2.252	3.945	3.201	13.45	14.87	13.73	5.146	11.58
26099	7.271	5.938	8.089	6.118	24.46	27.22	19.85	12.38	20.2
374955	1.805	1.505	1.579	1.421	6.397	6.866	5.097	2.717	4.82
55707	2.479	2.875	3.956	3.048	7.873	11.34	11.23	5.512	9.491
107984921	0.3635	0.5713	0.751	0.6623	3.087	3.715	3.621	1.239	1.44
114819	0.4517	0.6475	0.9729	0.8441	3.556	4.903	5.434	1.96	2.578
26871	955	439.4	740.9	741.7	1633	2250	2818	3170	1243
107985757	0	0	0	0	0	0	0	0	0
100132147	0	0.04996	0.0563	0.03757	0.3049	0.2861	0.2	0.2138	0.05701
107985758	0	0	0	0	0	0	0	0	0
7195	0	0	0	0	0	1.558	0	0	1.241
55672	1.376	2.05	1.74	1.912	5.522	13.17	11.18	4.552	5.299
105376794	0.4013	0.5758	0.5562	0.7192	3.561	4.063	3.444	1.569	2.839
84809	0.5198	0.5689	1.282	0.9544	5.475	6.642	6.424	3.745	5.593
11209	0.09944	0.08791	0.2642	0.2204	0.8941	1.175	0.8993	0.2508	0.7021
107985736	0.2107	0.138	0.4354	0.1038	0.8842	0.6717	0.7733	0.03936	0.2519
26869	958.2	430	731.9	747	1659	2243	2838	3179	1255
107985759	0	0	0	0	0	0	0	0	0
284729	0	0	0.0432	0.02883	0	0	0	0	0
100189045	0	0	0	0	0	0	0	0	0
6060	975	437.6	768.5	753	1662	2260	2864	3179	1235
11223	0.09827	0.04964	0.1678	0.1244	0.6311	0.8055	0.4637	0.1062	0.2832
100500876	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0
112267871	0	0.05979	0.06737	0.04496	0.2736	0.5992	0.2393	0.2985	0.06822
7193	0	0	0	0	0	1.536	0	0	0
100189183	0	0	0	0	0	0	0	0	0
105376805	0.6241	2.33	1.796	1.014	4.676	6.144	6.544	4.809	2.238
791226	0.8855	0	0	0	0	0	0	0	0
26870	973.4	430	769.6	751.6	1673	2255	2872	3189	1228
9696	0.6354	0.4551	0.8013	0.6631	4.021	4.805	3.302	2.096	2.477
4237	0.4458	0.9852	0.6661	0.5433	0.6013	0.9404	3.594	2.717	1.274
105376806	0	0.7783	0.4385	0.1463	1.187	0.5571	2.077	1.11	0.222
23400	0.957	0.8604	1.099	0.9634	4.551	4.955	4.082	2.482	4.036
6390	131.4	123.1	100.1	100.7	286.1	454.1	389.3	162.7	452.7
11240	0.07137	0.08412	0.07584	0.1012	0.05134	0.1686	0.1123	0.228	0.288
105376808	0	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	0	0	0	0
29943	0	0	0.02972	0	0.02012	0	0	0	0
51702	0	0.015	0	0	0	0	0	0	0
100616188	0	0	0	0	0	0	0	0	0
23569	0.04348	0	0.02888	0.01927	0.0782	0.1101	0.1368	0.1097	0.2632
353238	0	0	0	0	0	0	0	0	0
55920	1.746	2.134	2.126	1.576	8.052	9.057	8.924	3.805	7.653
55160	1.889	1.641	2.665	2.144	16.12	12.83	10.38	5.292	10.42
107984028	0	0	0	0	0	0	0	0	0
81569	0	0	0	0	0	0	0	0	0
105376809	0	0	0	0.03832	0	0.07295	0	0	0
105376812	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0
84966	0.05618	0.09933	0.1119	0.0498	0.3031	0.3318	0.5743	0.2834	0.07556
105376814	0.01891	0.02229	0.1004	0.06704	0.068	0.4786	0.4163	0.06358	0.02543
127707	0	0	0.0515	0.01146	0	0.06544	0.06099	0	0.01738
5081	0	0.01193	0	0	0	0	0	0	0
80834	0	0	0	0	0	0	0	0	0
8659	4.136	2.61	4.91	3.682	33.99	31.53	16.81	7.107	24.12
100616120	0	0	0	0	0	0	0	0	0
100302276	0	0	0	0	0	1.418	1.321	0	0
126917	0.5091	0.5375	0.7184	1.26	2.765	4.6	4.27	1.4	1.84
105376815	0	0	0	0.01803	0	0.06867	0	0	0
23352	5.728	7.7	10.43	12.38	57.33	50.69	48.2	16.66	30.24
101927895	0.7677	0.7403	0.5562	1.114	3.64	4.24	3.842	2.053	2.628
23065	2.917	3.438	4.201	4.423	18.63	21.5	22.45	6.985	14.41
51154	1.235	1.678	1.855	1.809	8.356	9.291	7.181	3.703	8.525
246181	0.111	0.09811	0.03685	0.1476	0.3991	0.7023	0.5673	0.3965	0.4478
22977	0.1453	0.1028	0.0772	0.103	0.5749	0.9809	0.8685	0.684	0.5472
100506730	0.3158	0.5274	0.4544	0.6532	2.508	1.688	2.028	0.7301	1.911
8574	4.554	4.247	3.822	3.416	20.97	25.08	17.16	9.886	17.6
54896	0.3422	0.2847	0.4278	0.2944	2.045	1.902	1.472	0.8122	1.462
832	9.868	8.598	9.281	9.548	32.58	39.81	38.15	14.44	35.78
105376819	0	0.09087	0.1024	0.1367	0.4159	0.1301	0.2425	0.06481	0.3111
105376818	0	0	0	0	0	0.7899	0.7362	0.3935	1.259
105376817	0	0.06347	0.07152	0.04773	0.09683	0	0.2541	0.09053	0.1448
105378614	0.3166	0.3732	0	0.2806	0.5693	0	0.4979	0	0
440574	4.956	3.286	4.135	2.815	12.12	14.09	15.57	8.867	13.04
100532736	3.271	3.154	4.028	2.53	17.06	18.67	15.15	12.65	11.4
644068	8.133	7.097	6.128	4.367	24.89	28.37	18.57	28.79	21.46
4681	2.231	2.138	2.852	1.737	12.07	12.98	10.59	8.676	7.712
3362	0	0.06098	0.09162	0.03057	0.2171	0.1455	0.2984	0.04349	0.09277
255104	0.7171	0.6641	0.8844	0.9807	3.463	3.129	3.496	1.86	2.384
54546	0	0	0	0.04629	0	0	0	0	0
105376823	0	0	0	0.04719	0.2872	0.3594	0.2512	0.179	0.0716
23252	0.737	0.9653	0.9789	1.452	3.502	4.668	5.438	1.56	4.406
30814	0	0	0	0	0	0	0	0	0
5320	13.21	17.83	19.75	0.5091	14.11	2.477	3.513	19.26	1.373
5322	8.364	6.357	15.43	5.284	20.55	37.43	35.09	13.51	22.68
26279	0	0	0	0.02167	0	0.04125	0	0.02055	0.03287
64600	0.04808	0	0	0.02131	0.04323	0	0.03781	0	0
391013	0	0	0	0	0	0	0	0.02427	0
127733	0.231	0.2486	0.4135	0.2582	0.5418	2.712	2.148	0.2702	1.121
101928017	0	0	0	0	0	0.2168	0	0	0
105376825	0.02153	0.02538	0.0286	0.01909	0	0.1454	0.06774	0.03621	0.05793
105376826	0	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0	0
127731	0.005428	0.006398	0.03605	0.004812	0.0781	0.02748	0	0.004563	0.007301
339505	0.01732	0	0	0	0.0623	0	0.109	0.01456	0
55450	1.493	0.8634	1.609	1.399	5.776	7.227	9.705	3.908	2.842
79594	4.089	2.926	4.129	4.087	16.17	23.45	15.46	6.98	19.56
163933	0.3212	0.1262	0.1067	0.1186	0.5777	0.9487	0.8	0.5851	0.7561
978	1.215	0.09548	1.399	0.718	2.185	1.367	1.529	2.86	0.6537
65018	24.98	22.47	32.69	18.21	124.8	141.1	83.09	38.03	106.7
102464833	2.979	0.7022	0	1.056	58.92	40.22	24.36	13.52	39.26
100861548	9.823	9.423	12.79	8.25	46.63	52.1	33.2	14.1	39.36
1650	20.13	21.07	21.33	17.98	92.74	110.1	90.08	39.62	86.44
57576	0.2084	0.1134	0.362	0.1563	1.614	1.001	1.841	0.6199	1.143
400745	0	0	0	0.03546	0.04795	0	0	0	0.0538
112268222	1.385	1.386	1.952	1.814	5.152	8.448	9.046	3.123	5.533
50809	5.378	6.11	7.878	7.515	23.6	31.86	36.26	11.85	21.07
8672	5.216	8.419	8.933	9.241	27.68	28.35	29.56	11.14	18.36
105376830	0.2866	0.563	0.5392	0.6139	1.804	1.572	2.517	0.6424	0.9957
105376829	0.4259	0.251	0.5657	0.8494	2.298	1.078	2.596	0.6265	0.7876
100302155	0	0	0	0	0	0.9293	0.8662	0.4629	0.7406
1889	7.35	3.67	7.79	5.46	25.17	30.09	29.79	12.27	16.21
100506801	0.28	0.09003	0.2705	0.1805	0.7783	1.59	1.121	0.2782	0.3424
105376832	0	0	0	0	0.1984	0.1862	0.347	0.09274	0.1484
84224	0.4706	0.7186	0.895	0.749	1.712	4.17	3.516	1.358	2.431
249	3.433	1.75	3.821	1.604	5.256	8.104	3.174	1.716	4.773
105376834	0	0.04819	0	0	0	0	0.0643	0	0.05498
5909	0.2356	0.243	0.3325	0.5744	1.774	1.963	1.83	0.8666	1.584
84196	2.729	3.11	3.573	3.651	15.13	17.26	20.77	7.409	12.58
401944	3.254	1.752	2.847	3.772	20.82	17.69	15.67	11.36	11.34
3339	13.45	6.881	10.69	15.06	94.46	73.24	71.23	54.02	47.25
23436	0	0	0	0	0	0	0	0	0
10136	0	0	0	0	0	0	0	0	0
101928043	0	0	0	0.08322	0.1688	0.3169	0.7383	0.2368	0
29092	1.747	2.449	2.947	1.507	3.057	6.374	6.015	3.255	3.81
112268223	0.2006	0.3153	0.2664	0.2371	0.2405	0.5642	1.157	0.3373	0.5396
998	6.402	6.613	6.861	6.712	20.01	28.8	27.3	11.76	19.98
54361	0.1037	0.08553	0.1239	0.1654	0.6524	0.9271	0.4239	0.2353	0.2928
105376845	0	0.04122	0	0.031	0	0	0.11	0.0294	0
105376850	0	0	0	0	0	0.1111	0.06906	0	0.02953
107985377	0	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0
105376856	0	0.8741	0.8955	0.2988	9.699	5.461	2.015	1.077	7.798
9923	2.444	3.162	3.871	2.772	11.97	12.54	12.44	3.957	10.16
2046	0	0.01236	0.01393	0.009297	0	0.0354	0	0	0.02821
102466615	0	0	0	0	0	1.015	0	0	0
712	13.6	23.67	35.99	5.885	14.37	43.82	19.27	25.77	18.73
714	16.21	21.31	27.55	4.63	18.25	30.43	15.19	20.96	15.51
713	18.7	35.69	56.91	6.269	17.05	41.37	16.81	22.37	15.64
2048	0.07467	0.07447	0.09918	0.04582	0.05165	0.2229	0.1897	0.3235	0.1236
100616391	0	0	0	0	0	0	0	0	0
100422914	0.9637	0	0	0	1.733	0	1.516	0	0
646262	0	0	0	0	0	0	0	0	0
729059	0	0	0.17	0.1135	0.2302	0.648	1.208	0	0
23028	6.3	7.246	8.187	7.165	25.56	32.33	28.63	11.53	23.64
100422866	0	0	0	0.8542	1.733	0	0	0	0
7798	4.858	3.531	6.101	6.346	22.59	26.13	23.66	8.68	17.03
3352	0	0	0	0.02049	0.04157	0	0.07271	0	0
100996511	0.6159	1.474	1.413	1.506	4.229	5.575	7.134	1.773	3.69
10236	5.834	7.977	6.901	7.892	24.36	25.78	32.58	11.68	20.79
80818	3.382	4.81	4.492	4.782	23.79	24.75	22.29	9.22	22.21
148898	0.5025	1.454	0.5764	0.8099	4.765	4.703	4.024	1.728	3.348
6920	10.8	14.01	10.54	14.8	37.83	41.52	43.57	18.53	38.19
55616	5.077	3.576	5.526	4.394	26.66	20.46	22.77	8.624	20.16
1870	0.01098	0.02588	0.08748	0	0.05922	0.05557	0.03453	0.09228	0.01476
101928163	0	0	0	0	0.09723	0.09125	0.1701	0	0
105376859	0	0	0.05081	0.03391	0.1376	0.2582	0.361	0.06432	0.1544
3399	19.59	11.3	15.3	9.539	77.9	133.3	96.24	52.77	57.98
107984928	0.0592	0.2093	0	0.05247	0	0.0999	0.7449	0.1991	0.1592
259283	0	0.05478	0	0	0	0	0	0	0
6135	148	158	163.8	132.3	459.2	437.8	443.6	382.7	433.2
6924	5.038	6.36	7.167	7.157	24.96	29.71	26.82	8.894	19.79
100506963	2.962	3.919	3.533	4.501	14.02	16.53	13.79	5.031	11.14
57095	9.638	8.69	9.136	9.274	34.81	38.16	35.63	15.75	33.74
105376860	0.2843	0.1676	1.51	0.756	2.556	1.919	2.236	1.553	1.529
11313	2.554	2.108	2.714	2.314	9.799	9.675	8.035	4.223	7.863
2582	0.7205	1.189	0.6221	0.8303	2.98	3.526	3.117	1.514	4.361
3155	5.868	8.935	6.333	7.695	31.51	44.91	31.54	13.84	40.45
105376861	0.09076	0	0.1206	0	0	0	0	0	0.3662
2517	2.447	2.976	3.457	2.548	8.627	11.54	12.1	5.045	9.952
1269	0	0.01222	0.05507	0.02757	0.03728	0.05248	0.08152	0.05228	0.04182
107984929	0	0.1334	0	0	0	0.0955	0	0	0.07611
100616492	0	0	0	0	0	0	0	0	0
55629	13.8	16.95	15.71	20.32	56.82	70.58	90.96	30.98	58.26
10772	3.78	5.197	4.441	5.424	15.77	18.16	22.71	7.86	15.5
105378615	0	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0.0934	0.1741	0.04653	0.07444
107984931	8.42	6.041	16.29	18.82	80.32	67.03	37.72	12.46	46.04
127294	33.36	17.9	41.53	43.35	276.6	251.3	137.8	49.68	184.9
107985737	1.208	0.5933	2.852	1.963	16.65	10.93	9.078	2.228	6.589
105376864	0.7843	0.9882	2.299	2.038	13.67	12.41	9.742	1.546	7.166
58985	0.02251	0	0.0598	0.1596	0.2429	0.3039	0.2479	0.0757	0.2422
163702	0.1672	0.3183	0.4441	0.3192	1.549	1.085	1.133	0.1622	1.332
284632	0	0	0	0	0	0	0	0	0
105376871	0	0	0.01661	0.03326	0	0.04221	0.01967	0	0.05046
57822	0	0.02181	0	0.04921	0.06656	0	0.1455	0.03111	0.04978
90529	0.4153	0.6173	0.5756	0.5762	1.916	1.676	2.499	0.8349	1.336
57185	1.957	2.647	3.75	2.927	10.14	16.85	13.58	3.651	13.05
100750325	0	0	0	0	0	0.2087	0.1945	0	0
11123	1.003	0.7271	1.125	0.865	3.228	5.003	6.111	1.579	3.17
100506985	0.4714	0.2382	0.5367	0.4179	1.332	2.16	2.331	0.5662	1.178
400746	0.0104	0.01225	0.04143	0.01843	0.1122	0.07018	0	0	0.1538
10250	3.605	5.535	5.74	9.681	24.87	24.44	28.23	10.21	14.72
25932	69.77	82.69	113.2	74.53	257.5	327	351.2	109.3	218.8
105376876	0	0	0	0	0.1415	0	0.1237	0	0
864	0.05346	0.2678	0.07101	0.154	0.1682	0.5865	0.2102	0.382	0.4314
102465437	0	0	0	0	0	0	0	0	0
107984932	0	0.1048	0	0.03941	0.2399	0.3751	0.3496	0.03737	0
105376878	0.008271	0.03412	0.01099	0.007332	0.02975	0.07677	0.01301	0.003477	0.02781
100616365	0	0	0	0	0	0	0	0	0
105376879	0.0311	0	0.04131	0.05514	0	0	0	0	0
25949	7.683	10.16	9.462	12.17	35.88	47.65	44.47	20.1	35.87
57035	2.537	3.567	5.833	4.98	19.15	25.74	29.66	8.694	16.48
105376882	0	0.0789	0	0.05933	0	0.2259	0.2106	0.05627	0.2701
6007	0.1775	0.1711	0.3214	0.2145	1.306	2.178	2.817	0.6645	1.041
23585	4.764	4.44	5.467	5.174	18.84	21.26	27.35	12.02	17.04
6006	1.678	1.798	2.208	2.339	6.801	7.644	10.53	4.385	5.887
55219	2.893	3.26	4.201	4.494	11.98	16.98	18.72	5.852	11.5
26119	0.9657	0.8409	0.9938	1.149	5.742	4.948	5.118	2.055	4.049
57134	1.17	1.134	1.323	1.9	8.501	7.117	8.656	3.575	6.778
57190	4.314	2.954	4.822	4.686	22.78	20.3	14.89	10.29	13.85
56181	25.61	20.77	24.27	24.1	100.9	99.09	125.2	56.95	105
646471	1.058	1.1	1.025	1.558	8.872	6.933	10.24	2.941	8.348
79000	2.476	2.117	1.916	2.243	9.543	10.93	13.23	5.582	10.98
164091	0.2482	0.397	0.4002	0.2985	1.658	2.244	2.593	1.073	1.335
3925	2.732	4.447	4.665	5.568	12.87	26.6	23.27	10.98	11.15
100500808	0	0	0	0	0	0	1.108	0	0
105376885	0	0	0	0	0	0	0	0	0
5051	1.117	1.233	1.633	2.957	8.211	12.45	7.937	3.375	10.7
101928216	0.2335	0.09176	0.2585	0.5521	1.4	2.168	1.469	0.5072	2.565
2134	0.3444	0.2876	0.4575	0.5343	2.529	2.931	2.483	0.7239	5.096
7780	0.3832	0.1426	0.8037	1.806	6.892	18.65	2.855	1.221	7.568
105376910	0	0.1841	0.2489	0.3876	0.8426	1.581	2.211	0.1838	0.8822
84676	38.26	29.98	37.45	49.98	170.5	240.7	169	45.26	195.3
149420	0.8917	1.39	1.25	1.028	3.065	4.832	5.018	1.999	3.358
105376886	0.1042	0.1228	0.2768	0	0	0.3516	0.3277	0.08758	0.1401
79927	0.5151	0.6071	0.5597	0.2905	5.389	2.726	2.799	1.575	2.173
110806296	0	0	0	0	0.1547	0	0	0.07229	0
51042	3.081	1.937	3.411	2.64	14.22	14.39	12.44	11.05	12.43
10256	0.1026	0.1813	0.2724	0.3636	3.089	1.125	0.5646	0.3664	0.4827
378807	0.02629	0	0	0	0	0	0	0	0
101928303	0.1824	0.5732	0.1615	0.6466	1.421	2.975	2.295	0.4088	1.553
64793	8.342	7.458	9.12	8.112	47.35	43.79	28.61	7.907	39.48
83442	18.32	10.8	15.65	9.746	34.99	37.11	36.37	33.16	27.23
91544	1.075	0.8574	1.512	1.037	6.313	5.978	4.975	4.068	3.786
1043	2.245	3.308	3.541	2.612	2.019	5.447	3.752	7.55	4.341
55057	0	0.01311	0.01477	0.009857	0	0.01877	0	0.02804	0.02991
257101	0	0.06836	0	0	0	0.04893	0	0.04875	0.351
79727	0.03265	0.01924	0.02168	0.02894	0.05872	0.1653	0.2054	0.01372	0.06587
79947	2.521	2.903	3.92	3.707	14.69	17.55	14.48	6.769	11.93
101928324	0.1672	0.8867	0.5551	0.6668	2.856	3.103	3.55	0.7729	1.911
3151	3.749	4.977	5.16	6.857	40.27	41.22	34.59	23.26	27.26
6195	0.441	1.185	0.9372	0.4065	1.205	2.203	1.637	1.142	1.708
100302190	0	0	0	0	0	0	0	0	0
105376888	0	0	0	0	0	0	0	0.03197	0
101928728	0.08847	0.1391	0.07834	0.1046	0.5304	0.2986	0.5566	0.2231	0.238
8289	3.073	3.604	4.82	4.67	24.2	17.28	16.98	7.64	11.32
55650	0.7096	1.098	1.208	0.9436	3.31	4.903	4.569	1.305	3.4
84243	0.9092	0.7043	0.8109	0.829	4.158	4.976	4.536	1.638	3.18
2810	0	0	0.06654	0	0	0.1691	0.0788	0.04212	0
54707	1.18	0.8941	1.661	1.743	6.593	9.459	7.225	3.141	5.687
63906	1.203	1.272	1.516	1.339	6.821	7.13	5.239	2.67	6.304
10726	6.391	7.591	7.969	7.294	37.43	31.57	28	16.22	28.26
8431	0.8943	1.342	1.026	2.054	5.41	8.644	5.307	4.443	3.39
126695	0.03291	0.07759	0.04372	0.02918	0.1776	0.3888	0	0.08301	0.1328
388610	1.953	1.573	4.151	3.145	14.4	19.39	13.42	8.292	8.538
115572	3.879	0.908	5.408	1.853	5.145	14.44	5.755	1.758	20.13
101928391	0	0.07882	0.08882	0.05927	0.1203	0.3385	0.1052	0.05621	0.1799
6548	0.6553	0.7094	1.226	2.027	11.33	4.785	5.448	4.295	3.867
102723760	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0
23038	3.928	3.264	5.407	5.014	30.13	26.24	16.86	7.64	16.09
84065	2.301	1.414	2.308	2.018	11.27	15.66	9.125	4.651	8.79
644961	0.09884	0.3495	0.5579	0.8104	2.622	2.877	2.759	0.7686	1.529
84958	0.1705	0.268	0.2642	0.1763	1.278	1.007	0.8493	0.645	0.8791
9064	3.394	2.069	4.232	1.781	17.9	12.8	10.57	5.338	6.413
8547	23.62	6.267	17.33	0.822	26.02	6.782	4.084	3.482	2.494
388611	0	0	0	0	0	0.07412	0	0	0
2827	0.1533	0	0	0.1087	0.1103	0.4658	0.3859	0.1547	0
10163	5.421	4.759	7.492	7.607	32.55	32.16	30.73	17.9	17.48
105376892	0.02365	0.02788	0.03141	0.04193	0.08506	0.1596	0.1116	0	0.06361
27245	0.9664	0.5424	0.978	1.169	7.462	5.449	4.91	3.404	3.703
2268	0.4518	0.7545	1.075	0.3004	1.151	1.62	0.9771	1.662	2.101
111216282	0	0	0	0	0	0.2508	0	0	0.3997
2537	6.225	23.46	10.54	8.307	21.16	33.59	33.03	18.34	23
199870	1.738	2.004	1.685	1.754	5.773	7.387	8.821	3.21	5.239
23673	5.637	6.696	6.656	6.701	17.17	24.35	28.4	10.51	18.07
5511	4.353	4.171	5.318	5.406	17.79	21.92	19.99	9.061	15.65
677774	4.342	2.327	7.341	3.849	7.099	9.327	3.726	4.314	2.655
9473	1.389	1.468	1.177	1.295	1.378	5.295	2.901	3.685	1.804
6118	4.426	5.335	5.305	5.074	17.18	25.72	25.44	9.96	20.28
27293	0.0386	0	0.02564	0.01711	0	0.03257	0.1214	0	0
55113	0.6176	0.5931	0.638	0.5474	1.933	2.355	2.878	0.8653	2.246
2140	2.197	3.048	3.925	3.464	12.15	13.44	14.1	4.593	10.97
5724	0.4594	0.5415	0.7323	0.2579	0.9088	1.706	1.18	1.056	0.8445
22826	12.72	13.77	15.65	15.62	35.51	54.03	51.89	22.74	45.96
93974	19.64	31.42	17.5	25.71	70.4	87.78	89.26	49.57	103.2
83667	0.2972	0.6568	0.4688	0.7409	3.073	4.483	2.104	1.515	2.523
54797	1.465	1.445	2.217	1.661	6.064	7.472	7.554	3.006	6.642
65979	1.695	1.782	2.979	2.834	7.684	9.18	11.61	4.564	6.306
1104	0.6891	0.6646	1.359	0.5924	1.84	2.361	2.398	1.299	1.994
8420	0.6424	1.185	1.002	0.8666	3.818	4.573	5.097	1.573	3.193
6080	174.7	62.69	129.1	70.72	228.9	199.3	486.5	439.4	213.3
26768	223.4	99.1	178.3	98.89	234.5	285.9	425.9	536.6	216.3
54952	2.244	2.223	2.765	1.903	9.358	12.18	10.9	5.085	7.611
85028	1.201	1.416	1.063	1.174	3.489	3.014	3.778	2.589	3.065
692212	0	1.931	2.176	0.7261	2.946	9.677	6.442	0.6886	1.102
677838	9.577	7.724	6.026	3.575	13.6	5.955	8.722	10.59	9.492
677825	2.482	0.5852	1.978	1.76	5.357	5.027	7.028	7.929	4.006
692073	1.956	2.882	1.949	1.3	3.518	4.952	3.077	2.467	1.973
115273	0.2122	0.3215	0.2818	0.1343	0.5451	0.7161	0.7628	0.5861	0.6523
6883	4.597	4.577	5.423	3.847	9.91	12.87	13.97	5.737	11.21
105378616	3.109	1.521	1.948	1.716	2.638	1.98	3.507	1.775	1.973
26824	22.81	10.87	14.18	9.036	6.984	5.734	11.45	6.529	5.223
10691	0.7416	0.676	0.9982	0.7714	3.041	3.688	4.184	1.496	2.381
51441	6.636	5.899	7.182	7.387	26.24	32.8	31.59	13.86	28.13
4985	0.01407	0.01658	0.01868	0.02494	0.01265	0.03561	0.07744	0.01183	0.05676
2035	1.662	2.57	2.82	3.163	11.81	11.55	12.58	2.763	9.253
399474	0.5874	0.6647	0.905	0.7081	3.211	4.045	5.396	2.37	2.623
6429	8.861	9	10.37	9.597	36.58	45.82	43.6	17.89	34.76
51102	1.931	1.794	1.825	2.139	11.25	10.06	7.563	3.855	8.464
10076	0.9585	0.6321	0.9851	0.7889	8.598	6.778	4.02	2.072	6.047
101928460	0	0	0.04052	0	0	0.2059	0	0	0.04103
107984933	0	0	0	0	0	0	0	0	0
107984934	0	0.03748	0	0	0	0	0	0.02673	0
101929406	0	0.1017	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0	0.0263
105378618	0	0	0	0.06007	0	0	0	0.05697	0.09114
4146	0.01711	0.02017	0.02273	0.03033	0.03077	0.05775	0.08074	0.0863	0.04602
100129196	0.1918	0.03768	0.08492	0.08501	0.2874	0.3776	0.4022	0.5106	0.258
7805	6.953	8.403	10.13	3.185	6.305	12.03	10.94	9.186	8.252
100616164	0	0	0	0	0	0	0	0.7154	0
105378620	0.01783	0.1051	0.09472	0.08692	0.1122	0.331	0.1963	0.1724	0.1918
105378621	0	0	0	0	0	0	0	0	0
105378622	0.257	0.07573	0	0	0	0.2168	0.5053	0.162	0.3456
400748	0	0	0	0.08088	0.08204	0.1155	0.03588	0.01917	0
9672	3.467	3.299	2.754	3.405	12.49	14.36	11.94	6.516	8.824
9698	9.224	10.18	11.43	12.67	52.5	49.95	50.68	19.91	40.56
692234	0.7447	0.8778	0.9891	0.6601	4.018	11.31	7.028	1.878	5.008
692235	0.7447	0.8778	0.9891	0.6601	4.018	11.31	7.028	1.878	5.008
692200	0	0	2.321	0	0	1.475	4.123	1.469	1.175
107984935	0	0.4044	0	0	0	0	0	0	0
79570	0	0.02274	0	0.0342	0.03469	0.06511	0	0.04865	0.02595
9410	5.234	7.174	5.389	5.467	22.26	22.05	25.34	13.06	20.25
51538	37.25	32.76	39.54	24.27	130.6	129	108.4	48.7	122.2
2170	389.9	371.2	457	310.2	1215	1320	1066	495.4	1340
105378623	0	0	0	0	0	0.2186	0	0.1089	0
107985470	0	0	0	0.07968	0	0	0	0	0
347735	0.04045	0.07152	0.08059	0.07171	0.291	0.2731	0.2545	0.7821	0.4624
105378625	0	0.06682	0	0	0	0	0	0	0
105379772	0	0	0	0	0	0	0	0	0
149086	0	0	0.04119	0.02749	0	0	0	0	0
284551	0	0.05636	0	0.02119	0.04299	0.04035	0	0	0
105378626	0.1354	0.3724	0.1648	0.29	2.11	1.599	0.9406	0.4553	0.698
64129	31.72	18.68	30.88	15	122.5	101.4	66.25	35.69	93.17
3061	0.1964	0.1801	0.3478	0.2902	0.5102	0.6629	0.6521	0.3119	0.3815
553115	3.55	3.671	3.952	3.949	18.09	18.41	14.42	9.23	12.24
107985471	0	0.1784	0	0.4695	1.769	0.8939	1.19	0.3817	0.916
105378628	0.07146	0.08423	0.09492	0.19	1.157	0.9648	0.6744	0	0.09611
1307	1.729	2.216	1.669	3.646	23.36	11.2	15.06	10.58	5.869
101929444	0.6313	0.1488	0.6708	1.343	6.358	2.983	4.965	2.017	2.377
576	0.527	0.2977	0.5396	0.2823	5.766	2.316	1.986	1.412	0.9008
100423028	0	0	0	0	0	0	0	0	0
90853	0	0	0	0.0139	0.0282	0.07939	0	0	0
8073	26.55	22.3	24.63	22.77	80.86	83.45	93.34	34.51	59.32
10657	6.749	8.936	7.884	10.03	44.66	42.35	46.16	18.98	28.72
55116	0.3732	0.4399	0.456	0.7278	1.986	2.192	2.864	1.28	1.706
100847018	1.111	0	0	0	0	1.874	1.747	0.9337	0
